order_id,platform,city,category,num_items,cart_value,hour_of_day,is_weekend,weather,base_delivery_fee,handling_fee,surge_charge,small_cart_fee,night_surge,peak_surge,total_hidden_charges,platform_discount,final_price,has_offer,offer_type,offer_value,offer_genuine_score,is_late_night_order,is_bulk_order,is_health_category,days_since_last_order
ORD253218,Zepto,Lucknow,Snacks,12,487.44,12,1,Cloudy,0.0,10.0,0.0,0,0.0,7.23,17.23,0.0,504.67,1,Flat Discount,125.48,0.6,0,1,0,26
ORD304412,Blinkit,Chennai,Beverages,14,1152.65,14,0,Rainy,0.0,10.98,16.81,0,0.0,0.0,27.79,0.0,1180.44,0,None,0.0,,0,1,0,17
ORD254785,Instamart,Pune,Personal Care,5,308.75,10,0,Clear,0.0,5.78,0.0,0,0.0,0.0,5.78,45.08,269.45,1,Flat Discount,75.09,1.0,0,0,0,15
ORD229934,Instamart,Kolkata,Personal Care,2,590.66,15,0,Cloudy,0.0,5.19,0.0,0,0.0,0.0,5.19,0.0,595.85,1,BOGO,27.99,1.0,0,0,0,2
ORD136211,Blinkit,Lucknow,Grocery,9,784.36,12,0,Hot,0.0,11.46,0.0,0,0.0,8.27,19.73,0.0,804.09,0,None,0.0,,0,1,0,21
ORD474426,Blinkit,Chennai,Snacks,12,636.28,15,0,Clear,0.0,14.27,0.0,0,0.0,0.0,14.27,8.18,642.37,1,Free Delivery,22.86,0.97,0,1,0,11
ORD570284,Zepto,Kolkata,Grocery,9,667.64,12,1,Hot,0.0,8.78,0.0,0,0.0,13.23,22.01,9.3,680.35,0,None,0.0,,0,1,0,6
ORD244360,Zepto,Pune,Beverages,1,616.14,10,1,Clear,0.0,3.38,0.0,0,0.0,0.0,3.38,0.0,619.52,0,None,0.0,,0,0,0,17
ORD615338,Blinkit,Chennai,Personal Care,1,631.29,12,0,Hot,0.0,11.7,0.0,0,0.0,10.5,22.2,0.0,653.49,1,BOGO,15.04,0.95,0,0,0,1
ORD305282,Blinkit,Delhi,Beverages,7,250.53,16,0,Rainy,20.15,11.28,24.34,0,0.0,0.0,35.62,29.94,276.36,1,Free Delivery,115.58,0.95,0,0,0,11
ORD883572,Blinkit,Kolkata,Frozen,8,309.14,8,1,Clear,0.0,6.13,0.0,0,0.0,0.0,6.13,0.0,315.27,1,Free Delivery,38.02,1.0,0,1,0,10
ORD450153,Instamart,Hyderabad,Grocery,8,805.57,21,0,Cloudy,0.0,5.38,0.0,0,0.0,13.44,18.82,0.0,824.39,1,Cashback,53.39,0.64,0,1,0,7
ORD799425,Blinkit,Kolkata,Snacks,10,1111.32,18,0,Hot,0.0,9.8,0.0,0,0.0,0.0,9.8,0.0,1121.12,0,None,0.0,,0,1,0,28
ORD485928,Zepto,Delhi,Grocery,10,1040.03,17,0,Clear,0.0,11.52,0.0,0,0.0,0.0,11.52,0.0,1051.55,1,Free Gift,112.02,0.52,0,1,0,7
ORD939444,Instamart,Hyderabad,Personal Care,2,547.59,23,0,Cloudy,0.0,4.13,0.0,0,18.78,0.0,22.91,0.0,570.5,1,Flat Discount,73.97,1.0,1,0,0,30
ORD383185,Zepto,Delhi,Snacks,8,96.07,21,0,Clear,16.29,5.11,0.0,20,0.0,10.8,35.91,0.0,148.27,0,None,0.0,,0,1,0,1
ORD906913,Instamart,Lucknow,Frozen,2,839.38,7,0,Rainy,0.0,4.18,16.97,0,0.0,0.0,21.15,0.0,860.53,1,Cashback,90.75,0.61,0,0,0,29
ORD781765,Blinkit,Pune,Personal Care,1,1158.77,18,1,Cloudy,0.0,6.88,0.0,0,0.0,0.0,6.88,0.0,1165.65,0,None,0.0,,0,0,0,2
ORD677790,Instamart,Kolkata,Grocery,12,400.9,15,0,Rainy,0.0,4.53,15.67,0,0.0,0.0,20.2,0.0,421.1,1,Flat Discount,102.2,0.57,0,1,0,18
ORD808534,Zepto,Chennai,Frozen,10,496.76,18,0,Rainy,0.0,11.85,21.51,0,0.0,0.0,33.36,40.36,489.76,0,None,0.0,,0,1,0,18
ORD144832,Blinkit,Chennai,Fruits & Veg,3,1115.69,22,1,Cloudy,0.0,11.45,0.0,0,14.47,0.0,25.92,0.0,1141.61,0,None,0.0,,1,0,1,11
ORD217314,Instamart,Bangalore,Snacks,14,1174.5,16,0,Rainy,0.0,8.75,20.25,0,0.0,0.0,29.0,0.0,1203.5,0,None,0.0,,0,1,0,17
ORD675092,Instamart,Mumbai,Snacks,9,908.48,15,0,Cloudy,0.0,8.1,0.0,0,0.0,0.0,8.1,0.0,916.58,1,Flat Discount,112.46,0.66,0,1,0,30
ORD850992,Blinkit,Kolkata,Dairy,12,332.91,9,0,Hot,0.0,11.44,0.0,0,0.0,0.0,11.44,55.52,288.83,0,None,0.0,,0,1,1,1
ORD300284,Instamart,Delhi,Frozen,4,419.2,14,0,Cloudy,0.0,5.26,0.0,0,0.0,0.0,5.26,0.0,424.46,0,None,0.0,,0,0,0,1
ORD111081,Zepto,Mumbai,Personal Care,2,586.91,11,1,Clear,0.0,4.07,0.0,0,0.0,0.0,4.07,0.0,590.98,0,None,0.0,,0,0,0,23
ORD936587,Instamart,Pune,Medicines,7,791.45,12,0,Cloudy,0.0,7.56,0.0,0,0.0,14.77,22.33,0.0,813.78,1,Flat Discount,14.35,1.0,0,0,1,13
ORD859461,Instamart,Delhi,Medicines,11,1193.99,13,0,Cloudy,0.0,6.28,0.0,0,0.0,12.59,18.87,0.0,1212.86,1,Flat Discount,86.12,0.92,0,1,1,27
ORD585679,Instamart,Delhi,Medicines,10,118.46,13,0,Rainy,23.27,8.66,20.55,15,0.0,5.1,49.31,28.74,162.3,1,Cashback,140.98,0.7,0,1,1,9
ORD820169,Instamart,Kolkata,Dairy,5,862.0,19,0,Clear,0.0,6.95,0.0,0,0.0,7.93,14.88,0.0,876.88,1,Flat Discount,94.16,0.99,0,0,1,5
ORD986611,Zepto,Hyderabad,Snacks,13,945.16,14,1,Hot,0.0,3.39,0.0,0,0.0,0.0,3.39,20.4,928.15,0,None,0.0,,0,1,0,16
ORD842820,Zepto,Lucknow,Snacks,2,235.91,19,0,Clear,0.0,9.66,0.0,0,0.0,10.63,20.29,0.0,256.2,1,Flat Discount,121.21,0.59,0,0,0,17
ORD796990,Instamart,Chennai,Personal Care,1,568.65,17,1,Hot,0.0,8.21,0.0,0,0.0,0.0,8.21,6.11,570.75,0,None,0.0,,0,0,0,12
ORD788141,Blinkit,Kolkata,Grocery,2,261.43,14,1,Rainy,31.41,11.65,21.69,0,0.0,0.0,33.34,0.0,326.18,1,Flat Discount,76.9,1.0,0,0,0,6
ORD950879,Instamart,Kolkata,Personal Care,3,229.2,8,1,Rainy,29.93,4.07,12.6,0,0.0,0.0,16.67,0.0,275.8,1,Flat Discount,91.98,0.9,0,0,0,5
ORD174363,Blinkit,Hyderabad,Medicines,11,615.67,20,0,Rainy,0.0,7.14,17.59,0,0.0,11.27,36.0,0.0,651.67,0,None,0.0,,0,1,1,5
ORD888918,Instamart,Bangalore,Dairy,8,714.1,20,1,Clear,0.0,5.48,0.0,0,0.0,13.4,18.88,0.0,732.98,1,Free Delivery,125.92,0.58,0,1,1,14
ORD928865,Zepto,Chennai,Medicines,7,759.21,19,1,Cloudy,0.0,10.8,0.0,0,0.0,6.27,17.07,0.0,776.28,0,None,0.0,,0,0,1,17
ORD252634,Blinkit,Bangalore,Dairy,13,564.67,10,0,Hot,0.0,5.31,0.0,0,0.0,0.0,5.31,6.79,563.19,0,None,0.0,,0,1,1,25
ORD687399,Instamart,Mumbai,Fruits & Veg,11,419.92,12,0,Hot,0.0,7.21,0.0,0,0.0,14.48,21.69,21.57,420.04,1,Free Gift,116.04,1.0,0,1,1,30
ORD351044,Instamart,Bangalore,Dairy,6,361.78,14,1,Hot,0.0,5.61,0.0,0,0.0,0.0,5.61,20.23,347.16,1,Flat Discount,139.75,0.96,0,0,1,19
ORD925117,Zepto,Chennai,Frozen,9,391.94,23,1,Cloudy,0.0,8.38,0.0,0,10.26,0.0,18.64,0.0,410.58,0,None,0.0,,1,1,0,5
ORD769615,Instamart,Pune,Medicines,4,731.56,9,0,Cloudy,0.0,5.04,0.0,0,0.0,0.0,5.04,0.0,736.6,0,None,0.0,,0,0,1,8
ORD364802,Zepto,Chennai,Beverages,6,518.63,9,0,Hot,0.0,9.45,0.0,0,0.0,0.0,9.45,0.0,528.08,1,Flat Discount,30.49,1.0,0,0,0,4
ORD613340,Blinkit,Kolkata,Medicines,8,1126.92,0,1,Cloudy,0.0,10.51,0.0,0,14.13,0.0,24.64,0.0,1151.56,1,Flat Discount,17.14,0.99,1,1,1,20
ORD879116,Zepto,Lucknow,Dairy,3,484.7,13,0,Rainy,0.0,10.21,10.82,0,0.0,7.77,28.8,0.0,513.5,1,Flat Discount,27.84,0.92,0,0,1,22
ORD698335,Blinkit,Hyderabad,Dairy,1,458.12,5,0,Clear,0.0,11.24,0.0,0,10.77,0.0,22.01,34.38,445.75,0,None,0.0,,1,0,1,25
ORD382831,Blinkit,Chennai,Beverages,13,272.46,20,1,Cloudy,39.33,8.83,0.0,0,0.0,5.17,14.0,0.0,325.79,1,BOGO,113.66,0.7,0,1,0,26
ORD556333,Blinkit,Delhi,Medicines,4,762.76,7,0,Rainy,0.0,13.92,28.76,0,0.0,0.0,42.68,0.25,805.19,0,None,0.0,,0,0,1,19
ORD806017,Instamart,Kolkata,Medicines,7,575.63,13,1,Clear,0.0,8.43,0.0,0,0.0,11.15,19.58,0.0,595.21,1,BOGO,117.11,0.54,0,0,1,16
ORD832880,Blinkit,Chennai,Medicines,14,759.34,11,0,Hot,0.0,8.73,0.0,0,0.0,0.0,8.73,0.0,768.07,0,None,0.0,,0,1,1,22
ORD125455,Blinkit,Bangalore,Frozen,6,387.04,19,1,Cloudy,0.0,12.15,0.0,0,0.0,8.79,20.94,0.0,407.98,0,None,0.0,,0,0,0,22
ORD484402,Instamart,Hyderabad,Fruits & Veg,7,482.66,17,1,Clear,0.0,4.12,0.0,0,0.0,0.0,4.12,0.0,486.78,1,Free Gift,22.52,0.65,0,0,1,30
ORD367539,Blinkit,Lucknow,Grocery,14,1176.66,8,1,Rainy,0.0,8.65,26.41,0,0.0,0.0,35.06,73.27,1138.45,1,BOGO,17.01,0.92,0,1,0,15
ORD922359,Zepto,Pune,Frozen,4,428.99,8,0,Rainy,0.0,7.68,13.48,0,0.0,0.0,21.16,3.13,447.02,0,None,0.0,,0,0,0,28
ORD680322,Instamart,Bangalore,Beverages,3,99.24,11,0,Hot,34.34,7.62,0.0,15,0.0,0.0,22.62,54.1,102.1,1,Free Delivery,84.75,1.0,0,0,0,25
ORD987658,Blinkit,Bangalore,Grocery,13,444.54,8,0,Rainy,0.0,6.72,19.09,0,0.0,0.0,25.81,0.0,470.35,1,Cashback,65.13,0.69,0,1,0,5
ORD613756,Zepto,Chennai,Snacks,8,875.43,16,1,Rainy,0.0,9.42,12.43,0,0.0,0.0,21.85,0.0,897.28,1,Free Gift,29.03,0.71,0,1,0,22
ORD412939,Blinkit,Kolkata,Frozen,13,921.83,21,0,Cloudy,0.0,10.23,0.0,0,0.0,10.03,20.26,0.0,942.09,1,Cashback,38.97,0.97,0,1,0,4
ORD780600,Instamart,Kolkata,Medicines,6,302.55,12,1,Clear,0.0,4.1,0.0,0,0.0,11.38,15.48,0.0,318.03,1,BOGO,120.67,0.65,0,0,1,26
ORD771112,Blinkit,Kolkata,Personal Care,8,625.19,10,1,Rainy,0.0,9.66,21.98,0,0.0,0.0,31.64,0.0,656.83,1,Free Gift,144.35,0.23,0,1,0,30
ORD988326,Zepto,Pune,Frozen,11,167.5,12,0,Hot,19.41,10.39,0.0,0,0.0,5.41,15.8,0.0,202.71,0,None,0.0,,0,1,0,16
ORD463778,Zepto,Chennai,Dairy,1,243.45,11,0,Rainy,0.0,9.4,14.04,0,0.0,0.0,23.44,13.12,253.77,1,Cashback,72.77,0.72,0,0,1,20
ORD630524,Blinkit,Pune,Medicines,8,565.42,12,0,Clear,0.0,10.14,0.0,0,0.0,10.48,20.62,0.0,586.04,0,None,0.0,,0,1,1,3
ORD239399,Zepto,Kolkata,Snacks,3,933.56,11,0,Cloudy,0.0,4.77,0.0,0,0.0,0.0,4.77,0.0,938.33,1,Free Delivery,15.86,0.96,0,0,0,7
ORD329737,Blinkit,Hyderabad,Personal Care,7,1189.28,13,0,Rainy,0.0,7.11,29.87,0,0.0,12.27,49.25,3.0,1235.53,0,None,0.0,,0,0,0,15
ORD953939,Zepto,Lucknow,Fruits & Veg,10,1032.67,8,0,Cloudy,0.0,11.6,0.0,0,0.0,0.0,11.6,33.51,1010.76,0,None,0.0,,0,1,1,24
ORD524368,Blinkit,Chennai,Beverages,13,333.34,15,0,Cloudy,0.0,5.22,0.0,0,0.0,0.0,5.22,0.0,338.56,1,BOGO,52.08,1.0,0,1,0,2
ORD519273,Instamart,Pune,Beverages,9,1025.83,19,1,Rainy,0.0,5.31,21.56,0,0.0,6.53,33.4,0.0,1059.23,1,BOGO,80.82,0.98,0,1,0,14
ORD223969,Instamart,Chennai,Dairy,11,947.96,11,1,Hot,0.0,9.56,0.0,0,0.0,0.0,9.56,28.41,929.11,1,Free Gift,76.24,0.79,0,1,1,10
ORD205549,Zepto,Lucknow,Beverages,10,533.96,21,0,Hot,0.0,10.65,0.0,0,0.0,6.65,17.3,36.63,514.63,1,Flat Discount,93.08,1.0,0,1,0,3
ORD484583,Zepto,Mumbai,Snacks,13,1190.86,8,0,Clear,0.0,3.02,0.0,0,0.0,0.0,3.02,8.01,1185.87,0,None,0.0,,0,1,0,22
ORD509850,Instamart,Chennai,Fruits & Veg,5,191.97,17,1,Rainy,34.94,4.49,12.4,0,0.0,0.0,16.89,64.58,179.22,0,None,0.0,,0,0,1,27
ORD993550,Blinkit,Delhi,Personal Care,14,235.25,10,1,Clear,29.25,13.52,0.0,0,0.0,0.0,13.52,62.09,215.93,1,Free Gift,94.91,0.91,0,1,0,11
ORD346546,Instamart,Bangalore,Personal Care,9,408.89,18,0,Cloudy,0.0,8.23,0.0,0,0.0,0.0,8.23,0.0,417.12,0,None,0.0,,0,1,0,26
ORD853549,Blinkit,Chennai,Dairy,1,145.8,9,0,Rainy,37.5,6.48,29.97,25,0.0,0.0,61.45,57.82,186.93,1,Flat Discount,106.28,1.0,0,0,1,16
ORD994506,Blinkit,Kolkata,Beverages,12,1083.06,8,0,Cloudy,0.0,11.56,0.0,0,0.0,0.0,11.56,0.0,1094.62,1,Flat Discount,19.25,0.91,0,1,0,26
ORD790387,Blinkit,Kolkata,Fruits & Veg,13,583.57,9,0,Hot,0.0,13.16,0.0,0,0.0,0.0,13.16,0.0,596.73,0,None,0.0,,0,1,1,11
ORD391359,Instamart,Bangalore,Dairy,7,625.32,0,0,Cloudy,0.0,9.93,0.0,0,10.88,0.0,20.81,61.9,584.23,0,None,0.0,,1,0,1,30
ORD999441,Zepto,Bangalore,Fruits & Veg,12,976.23,13,0,Cloudy,0.0,6.36,0.0,0,0.0,13.24,19.6,28.97,966.86,1,Free Delivery,30.69,1.0,0,1,1,24
ORD146675,Instamart,Pune,Grocery,7,589.55,15,0,Rainy,0.0,8.31,17.47,0,0.0,0.0,25.78,0.0,615.33,0,None,0.0,,0,0,0,10
ORD783728,Blinkit,Mumbai,Frozen,8,1120.53,13,0,Clear,0.0,14.14,0.0,0,0.0,7.31,21.45,0.0,1141.98,1,BOGO,41.21,0.95,0,1,0,28
ORD942304,Zepto,Hyderabad,Grocery,5,674.43,17,0,Hot,0.0,3.36,0.0,0,0.0,0.0,3.36,0.0,677.79,1,Free Gift,10.32,0.62,0,0,0,9
ORD996777,Instamart,Kolkata,Grocery,13,636.23,2,0,Cloudy,0.0,7.48,0.0,0,14.63,0.0,22.11,0.0,658.34,0,None,0.0,,1,1,0,8
ORD370735,Blinkit,Chennai,Frozen,11,169.24,9,0,Clear,32.94,14.47,0.0,0,0.0,0.0,14.47,10.39,206.26,0,None,0.0,,0,1,0,6
ORD770063,Instamart,Pune,Snacks,4,484.8,17,0,Hot,0.0,8.59,0.0,0,0.0,0.0,8.59,69.85,423.54,0,None,0.0,,0,0,0,3
ORD660560,Zepto,Bangalore,Dairy,4,952.1,20,0,Clear,0.0,10.15,0.0,0,0.0,14.65,24.8,0.0,976.9,1,Free Gift,57.25,0.77,0,0,1,15
ORD750475,Instamart,Delhi,Dairy,6,475.63,14,0,Clear,0.0,6.33,0.0,0,0.0,0.0,6.33,66.15,415.81,0,None,0.0,,0,0,1,26
ORD522009,Zepto,Delhi,Fruits & Veg,8,113.36,9,0,Rainy,27.8,10.13,16.49,0,0.0,0.0,26.62,0.0,167.78,0,None,0.0,,0,1,1,7
ORD580093,Zepto,Hyderabad,Beverages,12,1014.65,17,0,Clear,0.0,11.4,0.0,0,0.0,0.0,11.4,0.0,1026.05,0,None,0.0,,0,1,0,13
ORD430479,Blinkit,Chennai,Grocery,4,719.45,9,1,Hot,0.0,5.17,0.0,0,0.0,0.0,5.17,0.0,724.62,1,Flat Discount,68.17,1.0,0,0,0,28
ORD225570,Blinkit,Delhi,Snacks,10,610.24,8,1,Clear,0.0,10.54,0.0,0,0.0,0.0,10.54,0.0,620.78,0,None,0.0,,0,1,0,20
ORD394301,Zepto,Chennai,Grocery,5,1041.7,10,0,Hot,0.0,3.49,0.0,0,0.0,0.0,3.49,57.84,987.35,1,Flat Discount,124.2,1.0,0,0,0,11
ORD480142,Blinkit,Delhi,Personal Care,5,535.7,23,0,Hot,0.0,5.26,0.0,0,9.12,0.0,14.38,14.78,535.3,1,BOGO,94.41,1.0,1,0,0,4
ORD183532,Zepto,Pune,Beverages,3,732.1,19,0,Clear,0.0,3.71,0.0,0,0.0,12.61,16.32,18.69,729.73,0,None,0.0,,0,0,0,26
ORD600146,Instamart,Pune,Grocery,7,429.32,21,0,Clear,0.0,9.27,0.0,0,0.0,12.41,21.68,23.33,427.67,1,Cashback,142.86,0.92,0,0,0,2
ORD873704,Blinkit,Chennai,Beverages,10,171.85,13,1,Rainy,23.37,11.48,23.54,0,0.0,11.31,46.33,0.0,241.55,1,Free Delivery,112.02,0.53,0,1,0,27
ORD719467,Instamart,Hyderabad,Beverages,10,631.77,23,1,Cloudy,0.0,5.43,0.0,0,15.36,0.0,20.79,0.0,652.56,1,BOGO,50.98,0.93,1,1,0,14
ORD883061,Instamart,Pune,Frozen,12,365.6,10,0,Clear,0.0,7.63,0.0,0,0.0,0.0,7.63,8.02,365.21,0,None,0.0,,0,1,0,9
ORD817297,Instamart,Bangalore,Beverages,11,228.34,16,0,Clear,18.68,9.99,0.0,0,0.0,0.0,9.99,0.0,257.01,0,None,0.0,,0,1,0,13
ORD229230,Zepto,Hyderabad,Beverages,11,883.3,11,1,Clear,0.0,10.47,0.0,0,0.0,0.0,10.47,6.42,887.35,1,Free Delivery,30.58,1.0,0,1,0,28
ORD794475,Blinkit,Chennai,Beverages,8,1040.69,23,0,Cloudy,0.0,6.46,0.0,0,10.26,0.0,16.72,0.0,1057.41,0,None,0.0,,1,1,0,8
ORD401161,Blinkit,Lucknow,Frozen,1,599.21,22,0,Cloudy,0.0,5.61,0.0,0,8.72,0.0,14.33,0.0,613.54,1,Flat Discount,38.54,0.92,1,0,0,5
ORD382737,Blinkit,Pune,Dairy,13,736.86,9,0,Hot,0.0,8.48,0.0,0,0.0,0.0,8.48,0.0,745.34,1,Flat Discount,127.53,0.69,0,1,1,6
ORD385015,Blinkit,Hyderabad,Medicines,11,510.73,13,1,Rainy,0.0,14.86,23.28,0,0.0,6.45,44.59,0.0,555.32,1,Flat Discount,83.08,1.0,0,1,1,28
ORD997423,Instamart,Pune,Personal Care,4,362.35,18,1,Clear,0.0,5.47,0.0,0,0.0,0.0,5.47,0.0,367.82,0,None,0.0,,0,0,0,20
ORD101531,Instamart,Bangalore,Grocery,3,446.66,17,0,Clear,0.0,8.14,0.0,0,0.0,0.0,8.14,0.0,454.8,0,None,0.0,,0,0,0,16
ORD692671,Zepto,Bangalore,Personal Care,5,736.54,8,0,Hot,0.0,8.66,0.0,0,0.0,0.0,8.66,0.0,745.2,0,None,0.0,,0,0,0,19
ORD692612,Blinkit,Delhi,Grocery,6,1040.73,12,0,Rainy,0.0,8.57,26.38,0,0.0,9.93,44.88,0.0,1085.61,1,BOGO,12.3,0.92,0,0,0,29
ORD716038,Zepto,Hyderabad,Dairy,7,194.93,13,1,Hot,29.85,7.94,0.0,0,0.0,7.21,15.15,0.0,239.93,1,Flat Discount,23.56,0.95,0,0,1,14
ORD897872,Zepto,Pune,Fruits & Veg,2,1114.4,17,0,Rainy,0.0,8.51,11.4,0,0.0,0.0,19.91,35.9,1098.41,0,None,0.0,,0,0,1,8
ORD100097,Zepto,Lucknow,Medicines,14,995.11,18,0,Clear,0.0,4.95,0.0,0,0.0,0.0,4.95,0.0,1000.06,1,Cashback,80.52,0.72,0,1,1,14
ORD239070,Instamart,Chennai,Dairy,1,1178.39,22,0,Rainy,0.0,7.43,18.67,0,10.81,0.0,36.91,57.56,1157.74,1,Free Delivery,37.42,0.94,1,0,1,10
ORD975295,Blinkit,Mumbai,Dairy,1,892.83,17,1,Rainy,0.0,12.24,20.5,0,0.0,0.0,32.74,0.0,925.57,0,None,0.0,,0,0,1,22
ORD213707,Blinkit,Bangalore,Frozen,8,88.54,18,0,Rainy,27.49,10.33,25.27,25,0.0,0.0,60.6,0.0,176.63,1,Free Delivery,39.65,0.93,0,1,0,14
ORD392736,Zepto,Bangalore,Snacks,8,1008.23,10,0,Cloudy,0.0,8.35,0.0,0,0.0,0.0,8.35,0.0,1016.58,1,Free Gift,69.48,1.0,0,1,0,11
ORD935297,Blinkit,Hyderabad,Frozen,4,411.0,21,0,Clear,0.0,12.73,0.0,0,0.0,5.91,18.64,0.0,429.64,0,None,0.0,,0,0,0,23
ORD155398,Zepto,Mumbai,Medicines,9,521.96,10,0,Clear,0.0,8.85,0.0,0,0.0,0.0,8.85,0.0,530.81,0,None,0.0,,0,1,1,17
ORD614335,Zepto,Hyderabad,Dairy,9,350.47,19,1,Clear,0.0,7.97,0.0,0,0.0,7.6,15.57,32.25,333.79,1,Free Delivery,125.94,0.91,0,1,1,28
ORD437476,Zepto,Bangalore,Snacks,9,779.82,19,1,Clear,0.0,3.64,0.0,0,0.0,10.47,14.11,0.0,793.93,0,None,0.0,,0,1,0,15
ORD187696,Zepto,Pune,Grocery,13,953.65,23,0,Clear,0.0,9.98,0.0,0,18.35,0.0,28.33,0.0,981.98,0,None,0.0,,1,1,0,11
ORD403942,Zepto,Delhi,Fruits & Veg,8,144.12,7,1,Clear,24.46,11.72,0.0,0,0.0,0.0,11.72,8.99,171.31,1,Free Gift,104.1,0.6,0,1,1,25
ORD591650,Blinkit,Pune,Medicines,10,401.65,8,0,Rainy,0.0,10.22,26.52,0,0.0,0.0,36.74,65.95,372.44,1,BOGO,120.36,0.96,0,1,1,2
ORD496069,Instamart,Kolkata,Personal Care,1,1072.09,14,1,Clear,0.0,6.27,0.0,0,0.0,0.0,6.27,0.0,1078.36,1,BOGO,48.51,0.93,0,0,0,19
ORD530108,Zepto,Hyderabad,Fruits & Veg,6,820.68,13,0,Rainy,0.0,6.3,22.32,0,0.0,8.75,37.37,0.0,858.05,1,Cashback,97.5,0.64,0,0,1,20
ORD365095,Instamart,Lucknow,Snacks,13,220.86,17,0,Clear,19.03,8.81,0.0,0,0.0,0.0,8.81,0.0,248.7,0,None,0.0,,0,1,0,27
ORD361111,Instamart,Delhi,Personal Care,5,1157.61,21,0,Clear,0.0,7.86,0.0,0,0.0,9.74,17.6,0.0,1175.21,0,None,0.0,,0,0,0,17
ORD861255,Zepto,Kolkata,Personal Care,7,351.29,18,1,Clear,0.0,9.06,0.0,0,0.0,0.0,9.06,24.0,336.35,0,None,0.0,,0,0,0,6
ORD508819,Instamart,Pune,Snacks,7,492.45,13,1,Rainy,0.0,8.35,17.28,0,0.0,12.78,38.41,21.67,509.19,1,Cashback,125.09,0.8,0,0,0,6
ORD124394,Blinkit,Chennai,Frozen,3,963.3,19,0,Clear,0.0,12.21,0.0,0,0.0,10.43,22.64,0.0,985.94,1,Free Delivery,144.29,0.68,0,0,0,22
ORD683102,Zepto,Lucknow,Personal Care,14,654.54,12,0,Cloudy,0.0,11.64,0.0,0,0.0,14.16,25.8,0.0,680.34,1,Free Delivery,112.31,0.57,0,1,0,23
ORD902209,Instamart,Bangalore,Grocery,8,834.52,20,1,Rainy,0.0,6.04,14.9,0,0.0,14.93,35.87,0.0,870.39,1,Free Delivery,138.31,0.54,0,1,0,27
ORD651772,Blinkit,Hyderabad,Dairy,12,522.09,20,1,Cloudy,0.0,7.22,0.0,0,0.0,5.95,13.17,8.17,527.09,0,None,0.0,,0,1,1,15
ORD136445,Instamart,Delhi,Dairy,4,786.58,15,0,Rainy,0.0,5.19,14.17,0,0.0,0.0,19.36,0.0,805.94,1,Free Delivery,15.49,0.98,0,0,1,24
ORD855274,Zepto,Delhi,Fruits & Veg,13,1190.39,21,0,Hot,0.0,3.86,0.0,0,0.0,13.58,17.44,0.0,1207.83,0,None,0.0,,0,1,1,28
ORD649317,Instamart,Mumbai,Grocery,13,736.42,1,1,Clear,0.0,6.01,0.0,0,14.6,0.0,20.61,0.0,757.03,0,None,0.0,,1,1,0,30
ORD103223,Zepto,Hyderabad,Personal Care,5,1001.81,18,0,Hot,0.0,8.36,0.0,0,0.0,0.0,8.36,0.0,1010.17,0,None,0.0,,0,0,0,29
ORD214143,Instamart,Hyderabad,Grocery,3,165.4,12,0,Cloudy,28.26,8.85,0.0,0,0.0,11.39,20.24,0.0,213.9,0,None,0.0,,0,0,0,18
ORD630424,Blinkit,Hyderabad,Grocery,14,736.94,10,0,Cloudy,0.0,12.57,0.0,0,0.0,0.0,12.57,0.0,749.51,1,Free Delivery,141.82,0.62,0,1,0,5
ORD969880,Zepto,Hyderabad,Dairy,2,365.77,13,0,Hot,0.0,3.33,0.0,0,0.0,12.31,15.64,0.0,381.41,1,BOGO,67.01,1.0,0,0,1,12
ORD158077,Instamart,Mumbai,Frozen,7,567.62,19,0,Hot,0.0,8.74,0.0,0,0.0,6.17,14.91,48.56,533.97,1,Cashback,141.44,1.0,0,0,0,17
ORD904881,Zepto,Chennai,Grocery,14,512.64,12,0,Clear,0.0,9.16,0.0,0,0.0,7.13,16.29,56.42,472.51,0,None,0.0,,0,1,0,7
ORD649969,Blinkit,Chennai,Dairy,7,623.63,12,0,Rainy,0.0,13.47,21.37,0,0.0,14.02,48.86,0.0,672.49,0,None,0.0,,0,0,1,27
ORD872442,Blinkit,Pune,Grocery,5,969.07,19,1,Rainy,0.0,14.85,26.7,0,0.0,13.63,55.18,18.99,1005.26,0,None,0.0,,0,0,0,29
ORD167989,Instamart,Bangalore,Dairy,10,139.81,13,1,Cloudy,29.34,6.71,0.0,0,0.0,11.06,17.77,0.0,186.92,1,Flat Discount,149.05,0.62,0,1,1,26
ORD541175,Blinkit,Pune,Snacks,5,531.2,16,0,Hot,0.0,10.98,0.0,0,0.0,0.0,10.98,0.0,542.18,0,None,0.0,,0,0,0,25
ORD624747,Instamart,Kolkata,Personal Care,2,242.6,20,0,Hot,31.32,7.48,0.0,0,0.0,10.69,18.17,0.0,292.09,1,BOGO,24.41,0.9,0,0,0,29
ORD157433,Blinkit,Hyderabad,Beverages,3,409.76,22,0,Clear,0.0,6.41,0.0,0,12.85,0.0,19.26,0.0,429.02,0,None,0.0,,1,0,0,14
ORD859589,Instamart,Mumbai,Dairy,11,592.04,23,0,Hot,0.0,6.51,0.0,0,15.7,0.0,22.21,0.0,614.25,1,Free Delivery,53.33,1.0,1,1,1,8
